,userId,contentId,eventId,deck,section
2480,user-000565,1.4783329,6,"'1867 was a different time,' PC MPP says during question period",canada
2481,user-000565,1.4783325,7,"'Trudeau's ... cult of diversity will divide us into little tribes,' Quebec MP says",politics
2482,user-000565,1.4783803,8,'I’m always really paranoid when I hear the cars [close] by',canada
2483,user-000565,1.4783325,9,"'Trudeau's ... cult of diversity will divide us into little tribes,' Quebec MP says",politics
2484,user-000565,1.4783325,10,"'Trudeau's ... cult of diversity will divide us into little tribes,' Quebec MP says",politics
2485,user-000565,1.4783578000000002,11,Lisa MacLeod says she's disappointed federal government's latest move is to shuffle task force leadership,politics
2486,user-000565,1.4783325,12,"'Trudeau's ... cult of diversity will divide us into little tribes,' Quebec MP says",politics
2487,user-000565,1.4783325,13,"'Trudeau's ... cult of diversity will divide us into little tribes,' Quebec MP says",politics
2488,user-000565,1.4783857,14,Pilot died in crash hours after being arrested for assaulting spouse,world
2489,user-000565,1.4783381000000002,15,Sgt. Colin Foster makes no apologies for closing major roads for his investigations,canada
2490,user-000565,1.478412,16,City crews begin investigating fluid situation after CBC News asked about it,canada
2491,user-000565,1.4784188999999999,17,"Owner says new, more inclusive product could be around the corner",canada
2492,user-000565,1.4783803,18,'I’m always really paranoid when I hear the cars [close] by',canada
2493,user-000566,1.4779746999999999,0,Experts say proposed U.S. regulations could violate the Canada-U.S. tax treaty,politics
2494,user-000566,1.4782989,1,Eastern Canadian premiers and New England governors holding annual meeting in Vermont,politics
2495,user-000566,1.4782989,2,Eastern Canadian premiers and New England governors holding annual meeting in Vermont,politics
2496,user-000566,1.4782989,3,Eastern Canadian premiers and New England governors holding annual meeting in Vermont,politics
2497,user-000566,1.4783325,4,"'Trudeau's ... cult of diversity will divide us into little tribes,' Quebec MP says",politics
2498,user-000566,1.4783329,5,"'1867 was a different time,' PC MPP says during question period",canada
2499,user-000566,1.4783329,6,"'1867 was a different time,' PC MPP says during question period",canada
2500,user-000566,1.4783578000000002,7,Lisa MacLeod says she's disappointed federal government's latest move is to shuffle task force leadership,politics
2501,user-000566,1.4783578000000002,8,Lisa MacLeod says she's disappointed federal government's latest move is to shuffle task force leadership,politics
2502,user-000566,1.4783578000000002,9,Lisa MacLeod says she's disappointed federal government's latest move is to shuffle task force leadership,politics
2503,user-000567,1.4782921,0,Ontario Ministry of Natural Resources and Forestry says fire destroyed at least 13 structures ,canada
2504,user-000567,1.4783325,1,"'Trudeau's ... cult of diversity will divide us into little tribes,' Quebec MP says",politics
2505,user-000567,1.4783118999999998,2,Newsletter: A closer look at the day's most notable stories,national
2506,user-000567,1.4783325,3,"'Trudeau's ... cult of diversity will divide us into little tribes,' Quebec MP says",politics
2507,user-000568,1.4783018,0,Court documents say an officer fired at alleged shooter after he pointed a long gun at him,canada
2508,user-000568,1.462903,1,"Her husband took credit for all her work but when she found out, she 'didn't have the 'courage' to expose him",
2509,user-000568,1.4768652,2,Raccoons are exotic for many of Jim Blackwood's out-of-town visitors,
2510,user-000568,1.4611611,3,"The condition gave me a fearlessness that made me a better activist, Rebick says",
2511,user-000568,1.4783329,4,"'1867 was a different time,' PC MPP says during question period",canada
2512,user-000568,1.4783857,5,Pilot died in crash hours after being arrested for assaulting spouse,world
2513,user-000568,1.4783933,6,"The altercation happened on camera, in front of police, with dozens of onlookers",news
2514,user-000568,1.478373,7,Bruce Bowen's dismissal seen as damage control for organization interested in luring star to L.A.,basketball
2515,user-000568,1.4783391000000001,8,"Member of Hart Foundation, won tag team championship with brother-in-law Bret",sports
2516,user-000568,1.4783194,9,Monsanto ordered to pay $289M US in California Roundup lawsuit over cancer claims,
2517,user-000569,1.4781973,0,Summer Dwellers say song lyrics were misunderstood,canada
2518,user-000569,1.4780726999999998,1,Jeff Freiheit was last heard from in an Instagram post while hiking on Aug. 2,canada
2519,user-000570,1.4780594999999999,0,"Wheat yields are way down everywhere but North America, so the rest of the world doesn't have much to sell",business
2520,user-000570,1.4778988000000002,1,Mental health kits gave jobs to people with cognitive disabilities through KW Habilitation program,canada
2521,user-000571,1.4783182,0,Republicans have seized on text messages from Strzok to try to discredit probe into Russian election meddling ,world
2522,user-000571,1.4781853999999999,1,A fire on the 11th floor of an Edmonton office building has put government computer servers out of commission,canada
2523,user-000572,1.4781377,0,Contest for communities to win $30 million toward housing projects called 'Hunger Games of on-reserve housing',canada
2524,user-000572,1.4783857,1,Pilot died in crash hours after being arrested for assaulting spouse,world
2525,user-000573,1.4783143,0,Latest plans for Medical Arts Building no longer include hotel,canada
2526,user-000573,1.4783329,1,"'1867 was a different time,' PC MPP says during question period",canada
2527,user-000574,1.4783362,0,"'This type of thing has never been tried before,' says biologist on effort to help 3-year-old orca",canada
2528,user-000574,1.4783437,1,"SaskPower, SaskEnergy, City of Regina reviewing check-in policies",canada
2529,user-000574,1.4782729,2,Volunteers work to overcome dwindling numbers at some small agricultural fairs,canada
2530,user-000574,1.4783282,3,Salahaldeen Odeh trained as a boxer and knows how to use his fists,canada
2531,user-000575,1.4777791999999998,0,"'It was a really bizarre case of whataboutism, if you don't even know how to do whataboutism right'",
2532,user-000575,1.4781002,1,But it's far from a foregone conclusion that liberalism has completely lost its global ideological hold,news
2533,user-000575,1.4782989,2,Eastern Canadian premiers and New England governors holding annual meeting in Vermont,politics
2534,user-000575,1.4783035,3,"U.S. soul singer, 76, last performed at November benefit concert organized by Elton John",entertainment
2535,user-000575,1.4782351999999999,4,Company said it's taking incident 'very seriously',canada
2536,user-000575,1.4782541999999999,5,"Orca carried her dead baby for more than 1,600 km in an 'unprecedented' display",canada
2537,user-000575,1.4782654,6,Weekend encounters bring number of people killed by hippos near Lake Naivasha this year to 6,world
2538,user-000575,1.4782406000000001,7,Vaginal laser therapy is being touted as a fix-all for both medical and cosmetic procedures,news
2539,user-000576,1.4783362,0,"'This type of thing has never been tried before,' says biologist on effort to help 3-year-old orca",canada
2540,user-000577,1.4779746999999999,0,Experts say proposed U.S. regulations could violate the Canada-U.S. tax treaty,politics
2541,user-000577,1.4783042,1,Overhead line damage caused the outage Newfoundland Power says,canada
2542,user-000578,1.4783933,0,"The altercation happened on camera, in front of police, with dozens of onlookers",news
2543,user-000578,1.4783857,1,Pilot died in crash hours after being arrested for assaulting spouse,world
2544,user-000579,1.4779746999999999,0,Experts say proposed U.S. regulations could violate the Canada-U.S. tax treaty,politics
2545,user-000580,1.4783329,0,"'1867 was a different time,' PC MPP says during question period",canada
2546,user-000580,1.4782855,1,"'It's been heartening to see some progress, but the hypocrisy of this regime must be called out,' she writes",
2547,user-000580,1.4783629999999999,2,Regulations for sales of recreational pot  in stores will be developed after consultations with stakeholders,canada
2548,user-000580,1.4783937,3,CBC News plans to challenge order that prohibits publication or broadcast of previously reported information,canada
2549,user-000580,1.4077461000000002,4,,
2550,user-000581,1.4782191999999998,0,European Union request comes after Saudi Arabia introduced sanctions against Canada this week,politics
2551,user-000581,1.4782191999999998,1,European Union request comes after Saudi Arabia introduced sanctions against Canada this week,politics
2552,user-000582,1.4777791999999998,0,"'It was a really bizarre case of whataboutism, if you don't even know how to do whataboutism right'",
2553,user-000582,1.4780544,1,"Despite booming jobs and GDP, Canada can't escape the effects of a tumultuous world",business
2554,user-000582,1.4783325,2,"'Trudeau's ... cult of diversity will divide us into little tribes,' Quebec MP says",politics
2555,user-000582,1.4783393999999999,3,The American rocker kicks off his nine-city Canadian tour in Edmonton on Nov. 2,canada
2556,user-000582,1.4783578000000002,4,Lisa MacLeod says she's disappointed federal government's latest move is to shuffle task force leadership,politics
2557,user-000582,1.4783517,5,"'After hundreds of years of having your people marginalized, it’s just something we have to stand up for'",canada
2558,user-000582,1.4783325,6,"'Trudeau's ... cult of diversity will divide us into little tribes,' Quebec MP says",politics
2559,user-000582,1.4782855,7,"'It's been heartening to see some progress, but the hypocrisy of this regime must be called out,' she writes",
2560,user-000582,1.4783937,8,CBC News plans to challenge order that prohibits publication or broadcast of previously reported information,canada
2561,user-000582,1.4783857,9,Pilot died in crash hours after being arrested for assaulting spouse,world
2562,user-000583,1.4779746999999999,0,Experts say proposed U.S. regulations could violate the Canada-U.S. tax treaty,politics
2563,user-000583,1.4781002,1,But it's far from a foregone conclusion that liberalism has completely lost its global ideological hold,news
2564,user-000583,1.4780544,2,"Despite booming jobs and GDP, Canada can't escape the effects of a tumultuous world",business
2565,user-000583,1.4783857,3,Pilot died in crash hours after being arrested for assaulting spouse,world
2566,user-000584,1.4780488,0,PM mixing business with pleasure on visit to Island,canada
2567,user-000584,1.4783952,1,"On trial's 10th day, bank exec testifies about red flags with loan made to former Trump campaign chair",world
2568,user-000585,1.478245,0,"About 20 white nationalists met with jeers, insults as they marched in Washington, D.C.",world
2569,user-000585,1.4781646000000002,1,Lenore Herrem was leaving Calgary when she says a WestJet agent outed her in front of fellow passengers,canada
2570,user-000586,1.4779746999999999,0,Experts say proposed U.S. regulations could violate the Canada-U.S. tax treaty,politics
2571,user-000587,1.4777276000000001,0,"Student exchange programs, grain exports also on casualty list as economic ties sever with kingdom",politics
2572,user-000587,1.4782959,1,Rudy Giuliani says Manigault Newman may have broken law by secretly taping conversations,world
2573,user-000587,1.4782921,2,Ontario Ministry of Natural Resources and Forestry says fire destroyed at least 13 structures ,canada
2574,user-000587,1.4784255,3,"'This should not have happened again,' a frustrated Mary Raimondo-Parato says",canada
2575,user-000587,1.4783329,4,"'1867 was a different time,' PC MPP says during question period",canada
2576,user-000588,1.4781002,0,But it's far from a foregone conclusion that liberalism has completely lost its global ideological hold,news
2577,user-000588,1.4783329,1,"'1867 was a different time,' PC MPP says during question period",canada
2578,user-000588,1.4783629999999999,2,Regulations for sales of recreational pot  in stores will be developed after consultations with stakeholders,canada
2579,user-000589,1.4779746999999999,0,Experts say proposed U.S. regulations could violate the Canada-U.S. tax treaty,politics
2580,user-000589,1.4783282,1,Salahaldeen Odeh trained as a boxer and knows how to use his fists,canada
2581,user-000590,1.4781215,0,Story contains disturbing information about sex offender whose crimes involved young children,canada
2582,user-000591,1.4783629999999999,0,Regulations for sales of recreational pot  in stores will be developed after consultations with stakeholders,canada
2583,user-000591,1.4783912000000001,1,Federal government also pledges aircraft as 600 blazes burn across the province,canada
2584,user-000591,1.4782448000000001,2,Heat-resistant Parker Solar Probe to fly to within 6 million kilometres of sun's surface,technology
2585,user-000591,1.4780870000000002,3,Scientists don't know how the zooplankton entered the Lake,canada
2586,user-000592,1.4782959,0,Rudy Giuliani says Manigault Newman may have broken law by secretly taping conversations,world
2587,user-000592,1.4783182,1,Republicans have seized on text messages from Strzok to try to discredit probe into Russian election meddling ,world
2588,user-000592,1.4783329,2,"'1867 was a different time,' PC MPP says during question period",canada
2589,user-000592,1.4783912000000001,3,Federal government also pledges aircraft as 600 blazes burn across the province,canada
2590,user-000592,1.4783905000000002,4,Markeis McGlockton's family lawyer says 'it's about time' Michael Drejka was arrested,world
2591,user-000593,1.4780544,0,"Despite booming jobs and GDP, Canada can't escape the effects of a tumultuous world",business
2592,user-000593,1.4171977,1,An aggregation of the latest federal polls by CBC poll analyst Éric Grenier,politics
2593,user-000593,1.4783912000000001,2,Federal government also pledges aircraft as 600 blazes burn across the province,canada
2594,user-000593,1.4782223,3,8 B.C. communities lend their singing voices to artist's new project,canada
2595,user-000593,1.4783833,4,The Saturday evening crash sent 5 people to hospital,canada
2596,user-000593,1.4783182,5,Republicans have seized on text messages from Strzok to try to discredit probe into Russian election meddling ,world
2597,user-000594,1.4783857,0,Pilot died in crash hours after being arrested for assaulting spouse,world
2598,user-000595,1.4778058,0,People get naked every year on Kelly's Beach — to the displeasure of Parks Canada,canada
2599,user-000595,1.4783182,1,Republicans have seized on text messages from Strzok to try to discredit probe into Russian election meddling ,world
2600,user-000595,1.4776612,2,"After three days of poor water quality, the no-swimming advisory was lifted late in the day Tuesday",canada
2601,user-000595,1.4783937,3,CBC News plans to challenge order that prohibits publication or broadcast of previously reported information,canada
2602,user-000595,1.4782411,4,"4 people are dead, 1 man is in custody",canada
2603,user-000595,1.4782833999999998,5,"Donnie Robichaud was a full-patch member of Bacchus until one year ago, according to his family",canada
2604,user-000595,1.478302,6,"Wright, 32, was one of four victims of shooting Friday morning in Fredericton",canada
2605,user-000595,1.4779746999999999,7,Experts say proposed U.S. regulations could violate the Canada-U.S. tax treaty,politics
2606,user-000596,1.4782579,0,"Sites tell tales of days past in prairie province, historian says ",canada
2607,user-000596,1.4779746999999999,1,Experts say proposed U.S. regulations could violate the Canada-U.S. tax treaty,politics
2608,user-000596,1.4782579,2,"Sites tell tales of days past in prairie province, historian says ",canada
2609,user-000597,1.4783018,0,Court documents say an officer fired at alleged shooter after he pointed a long gun at him,canada
2610,user-000597,1.4783018,1,Court documents say an officer fired at alleged shooter after he pointed a long gun at him,canada
2611,user-000597,1.4783325,2,"'Trudeau's ... cult of diversity will divide us into little tribes,' Quebec MP says",politics
2612,user-000597,1.4783064,3,Nearly 600 wildfires are burning across the province,canada
2613,user-000597,1.4783,4,Central bank tries its best to backstop currency,business
2614,user-000597,1.4783912000000001,5,Federal government also pledges aircraft as 600 blazes burn across the province,canada
2615,user-000598,1.4780544,0,"Despite booming jobs and GDP, Canada can't escape the effects of a tumultuous world",business
2616,user-000598,1.4780594999999999,1,"Wheat yields are way down everywhere but North America, so the rest of the world doesn't have much to sell",business
2617,user-000598,1.4782959,2,Rudy Giuliani says Manigault Newman may have broken law by secretly taping conversations,world
2618,user-000599,1.4782959,0,Rudy Giuliani says Manigault Newman may have broken law by secretly taping conversations,world
2619,user-000599,1.4781002,1,But it's far from a foregone conclusion that liberalism has completely lost its global ideological hold,news
2620,user-000599,1.4783064,2,Nearly 600 wildfires are burning across the province,canada
2621,user-000599,1.4782870000000001,3,Vancouver celebrates 70 years of the trolleybus with tours aboard a 1954 Canadian Car,canada
2622,user-000599,1.4782351999999999,4,Company said it's taking incident 'very seriously',canada
2623,user-000599,1.4782654,5,Weekend encounters bring number of people killed by hippos near Lake Naivasha this year to 6,world
2624,user-000599,1.4783163000000001,6,Mechanism that makes worms glow is entirely different from fireflies,technology
2625,user-000599,1.4784416999999999,7,Professor warned in 2016 that Morandi Bridge was a 'failure of engineering',world
2626,user-000599,1.4783933,8,"The altercation happened on camera, in front of police, with dozens of onlookers",news
2627,user-000599,1.4783624,9,"Roughly 600 wildfires are burning across the province, stretching resources ",canada
2628,user-000600,1.4783182,0,Republicans have seized on text messages from Strzok to try to discredit probe into Russian election meddling ,world
2629,user-000600,1.4782608,1,Dio Gama advised not to leave country with family's case still being reviewed,
2630,user-000600,1.4777791999999998,2,"'It was a really bizarre case of whataboutism, if you don't even know how to do whataboutism right'",
2631,user-000600,1.4782778,3,Canadian Crystal Emmanuel snags silver in women's 200-metre,trackandfield
2632,user-000600,1.4783329,4,"'1867 was a different time,' PC MPP says during question period",canada
2633,user-000600,1.4783325,5,"'Trudeau's ... cult of diversity will divide us into little tribes,' Quebec MP says",politics
2634,user-000600,1.4782933,6,Trudeau visiting P.E.I. and the provincial agricultural fair Monday,canada
2635,user-000600,1.4782191999999998,7,European Union request comes after Saudi Arabia introduced sanctions against Canada this week,politics
2636,user-000600,1.4782406000000001,8,Vaginal laser therapy is being touted as a fix-all for both medical and cosmetic procedures,news
2637,user-000600,1.4748641000000002,9,Ousted Liberal appointees were tone-deaf in their behaviour: Premier Doug Ford's housecleaning was unavoidable,news
2638,user-000600,1.4740936000000002,10,"What happened to transparency, accountability, eliminating inefficiencies and ensuring public safety?  ",news
2639,user-000601,1.4782787,0,An autopsy is scheduled for Monday,canada
2640,user-000601,1.462903,1,"Her husband took credit for all her work but when she found out, she 'didn't have the 'courage' to expose him",
2641,user-000601,1.4782791000000002,2,"A necklace with specks of blood is all that Melissa Robichaud has left of her husband, Donnie Robichaud",canada
2642,user-000602,1.4784416999999999,0,Professor warned in 2016 that Morandi Bridge was a 'failure of engineering',world
2643,user-000602,1.4783933,1,"The altercation happened on camera, in front of police, with dozens of onlookers",news
2644,user-000602,1.478373,2,Bruce Bowen's dismissal seen as damage control for organization interested in luring star to L.A.,basketball
2645,user-000603,1.4779746999999999,0,Experts say proposed U.S. regulations could violate the Canada-U.S. tax treaty,politics
2646,user-000603,1.4782608,1,Dio Gama advised not to leave country with family's case still being reviewed,
2647,user-000603,1.3546475,2,'9th Wonder of the World' made mark in WWE,sports
2648,user-000604,1.4782933,0,Trudeau visiting P.E.I. and the provincial agricultural fair Monday,canada
2649,user-000605,1.4779746999999999,0,Experts say proposed U.S. regulations could violate the Canada-U.S. tax treaty,politics
2650,user-000605,1.4782933,1,Trudeau visiting P.E.I. and the provincial agricultural fair Monday,canada
2651,user-000606,1.4782855,0,"'It's been heartening to see some progress, but the hypocrisy of this regime must be called out,' she writes",
2652,user-000606,1.4783857,1,Pilot died in crash hours after being arrested for assaulting spouse,world
2653,user-000607,1.4782989,0,Eastern Canadian premiers and New England governors holding annual meeting in Vermont,politics
2654,user-000608,1.4783053,0,Some parts of province saw hottest Aug. 12 in more than 100 years,canada
2655,user-000609,1.4783329,0,"'1867 was a different time,' PC MPP says during question period",canada
2656,user-000610,1.4783008,0,The hope is people would use pipes instead of potentially dirty needles to get high,canada
2657,user-000610,1.4782411,1,"4 people are dead, 1 man is in custody",canada
2658,user-000610,1.4782959,2,Rudy Giuliani says Manigault Newman may have broken law by secretly taping conversations,world
2659,user-000610,1.478245,3,"About 20 white nationalists met with jeers, insults as they marched in Washington, D.C.",world
2660,user-000611,1.4781002,0,But it's far from a foregone conclusion that liberalism has completely lost its global ideological hold,news
2661,user-000611,1.4780312,1,'A lot of our parking lots are filling up earlier and earlier every year',canada
2662,user-000611,1.4776624,2,Chris MacDonald combs newly exposed shoreline to find lots of old trinkets,canada
2663,user-000611,1.4780544,3,"Despite booming jobs and GDP, Canada can't escape the effects of a tumultuous world",business
2664,user-000611,1.4782989,4,Eastern Canadian premiers and New England governors holding annual meeting in Vermont,politics
2665,user-000611,1.4782608,5,Dio Gama advised not to leave country with family's case still being reviewed,
2666,user-000611,1.4778993999999999,6,Kanata councillor proposes dashboard permit system after commuters complain,canada
2667,user-000611,1.4783024999999999,7,Murphy the pet snake has been missing from its owner's home since Friday,canada
2668,user-000611,1.134056,8,African rock python reportedly slithered through ventilation system into apartment,canada
2669,user-000611,1.4782947,9,"Candidates for council, mayor voiced opposition at SOS Vanier event Sunday",canada
2670,user-000611,1.4783182,10,Republicans have seized on text messages from Strzok to try to discredit probe into Russian election meddling ,world
2671,user-000612,1.4779746999999999,0,Experts say proposed U.S. regulations could violate the Canada-U.S. tax treaty,politics
2672,user-000613,1.4783857,0,Pilot died in crash hours after being arrested for assaulting spouse,world
2673,user-000613,1.4779746999999999,1,Experts say proposed U.S. regulations could violate the Canada-U.S. tax treaty,politics
2674,user-000613,1.4783857,2,Pilot died in crash hours after being arrested for assaulting spouse,world
2675,user-000614,1.4783681999999998,0,Joseph DeAngelo is alleged to have been one of California's most elusive serial killers ,world
2676,user-000614,1.4783578000000002,1,Lisa MacLeod says she's disappointed federal government's latest move is to shuffle task force leadership,politics
2677,user-000614,1.4783118999999998,2,Newsletter: A closer look at the day's most notable stories,national
2678,user-000614,1.4780984,3,"Plan would add a protected bike lane on 110th Street, not the 109th Street corridor",canada
2679,user-000615,1.4784322,0,"'At this time, the suspect remains in custody as the investigation continues' RCMP spokesperson says",canada
2680,user-000615,1.4783857,1,Pilot died in crash hours after being arrested for assaulting spouse,world
2681,user-000616,1.4782758,0,"Bolante Idowu Alo had applied repeatedly for refugee status in Canada, claiming his life was at risk",canada
2682,user-000616,1.4783936000000002,1,Retroactive repatriation tax hitting thousands of Canadian residents,politics
2683,user-000617,1.47811,0,Doctor allegedly told people to 'get a job' and asked if they wanted painkiller prescriptions,canada
2684,user-000617,1.473241,1,"Toronto's busiest sports arena, formerly the Air Canada Centre, unveils rebranding",canada
2685,user-000617,1.4781245,2,"While one Canuck continues to smash through the bracket, two eras of Canucks face off",canada
2686,user-000618,1.2364680000000001,0,,
2687,user-000618,1.4783857,1,Pilot died in crash hours after being arrested for assaulting spouse,world
2688,user-000619,1.4779746999999999,0,Experts say proposed U.S. regulations could violate the Canada-U.S. tax treaty,politics
2689,user-000619,1.4777791999999998,1,"'It was a really bizarre case of whataboutism, if you don't even know how to do whataboutism right'",
2690,user-000619,1.478245,2,"About 20 white nationalists met with jeers, insults as they marched in Washington, D.C.",world
2691,user-000619,1.4782895,3,Google services on smartphones store location data even if you use privacy settings to prevent it,technology
2692,user-000619,1.4778993999999999,4,Kanata councillor proposes dashboard permit system after commuters complain,canada
2693,user-000619,1.4781296999999998,5,Detours will be in place starting early Monday morning,canada
2694,user-000619,1.4781033000000001,6,"Rideau Bakery's sign, a downtown landmark for 53 years, destroyed in spring windstorm",canada
2695,user-000619,1.4778955,7,Test your knowledge of the past week in local news,canada
2696,user-000619,1.462903,8,"Her husband took credit for all her work but when she found out, she 'didn't have the 'courage' to expose him",
2697,user-000619,1.4780594999999999,9,"Wheat yields are way down everywhere but North America, so the rest of the world doesn't have much to sell",business
2698,user-000619,1.4782351999999999,10,Company said it's taking incident 'very seriously',canada
2699,user-000619,1.4782406000000001,11,Vaginal laser therapy is being touted as a fix-all for both medical and cosmetic procedures,news
2700,user-000620,1.4779746999999999,0,Experts say proposed U.S. regulations could violate the Canada-U.S. tax treaty,politics
2701,user-000620,1.4776403,1,'Every patient I ever picked had some dementia and that was part of what became my criteria',canada
2702,user-000620,1.4783578000000002,2,Lisa MacLeod says she's disappointed federal government's latest move is to shuffle task force leadership,politics
2703,user-000620,1.4783722,3,Artist says song is meant to draw attention to Métis rights,canada
2704,user-000621,1.478245,0,"About 20 white nationalists met with jeers, insults as they marched in Washington, D.C.",world
2705,user-000621,1.4781002,1,But it's far from a foregone conclusion that liberalism has completely lost its global ideological hold,news
2706,user-000621,1.4780544,2,"Despite booming jobs and GDP, Canada can't escape the effects of a tumultuous world",business
2707,user-000621,1.4782758,3,"Bolante Idowu Alo had applied repeatedly for refugee status in Canada, claiming his life was at risk",canada
2708,user-000621,1.4779746999999999,4,Experts say proposed U.S. regulations could violate the Canada-U.S. tax treaty,politics
2709,user-000622,1.4782959,0,Rudy Giuliani says Manigault Newman may have broken law by secretly taping conversations,world
2710,user-000622,1.4779746999999999,1,Experts say proposed U.S. regulations could violate the Canada-U.S. tax treaty,politics
2711,user-000623,1.4782188,0,"Khalid Tabateb, 18, also helped his father rescue a child who was shot when they were living in Syria",canada
2712,user-000624,1.4770134,0,"When MISHKA hit a million YouTube views in three days, it reignited the 23-year-old filmmaker's faith",
2713,user-000624,1.4597111999999999,1,A web developer's deep dive into his own data yields a near-complete picture of his life,
2714,user-000624,1.4783274,2,EMS says patient had multiple serious injuries but was stable at the time of transport,canada
2715,user-000624,1.4778262,3,Bilal El Ajami says he was trying to get better look at beautiful B.C. view,canada
2716,user-000625,1.4783018,0,Court documents say an officer fired at alleged shooter after he pointed a long gun at him,canada
2717,user-000625,1.4782959,1,Rudy Giuliani says Manigault Newman may have broken law by secretly taping conversations,world
2718,user-000625,1.4783035,2,"U.S. soul singer, 76, last performed at November benefit concert organized by Elton John",entertainment
2719,user-000625,1.4780544,3,"Despite booming jobs and GDP, Canada can't escape the effects of a tumultuous world",business
2720,user-000625,1.4783017,4,"'People need to know we are there for them,' says Joshua Cochrane",canada
2721,user-000625,1.4782948999999999,5,Garnier was convicted in December of 2nd-degree murder in the 2015 death of off-duty cop Catherine Campbell,canada
2722,user-000625,1.4768652,6,Raccoons are exotic for many of Jim Blackwood's out-of-town visitors,
2723,user-000625,1.4783578000000002,7,Lisa MacLeod says she's disappointed federal government's latest move is to shuffle task force leadership,politics
2724,user-000625,1.4783329,8,"'1867 was a different time,' PC MPP says during question period",canada
2725,user-000625,1.4782959,9,Rudy Giuliani says Manigault Newman may have broken law by secretly taping conversations,world
2726,user-000625,1.4783936000000002,10,Retroactive repatriation tax hitting thousands of Canadian residents,politics
2727,user-000625,1.4783829,11,'The look on her face when an eagle would leave ... she just absolutely beamed',canada
2728,user-000625,1.4783315000000001,12,"'The legalization of cannabis does present some challenges to us,' says Vancouver police superintendent",canada
2729,user-000625,1.4783328000000002,13,Energy company says it was left with 'no practical choice' but to withdraw,canada
2730,user-000626,1.4783629999999999,0,Regulations for sales of recreational pot  in stores will be developed after consultations with stakeholders,canada
2731,user-000627,1.4779746999999999,0,Experts say proposed U.S. regulations could violate the Canada-U.S. tax treaty,politics
2732,user-000627,1.4784315000000001,1,Combined hepatitis A and B vaccine Twinrix still available,canada
2733,user-000628,1.4783933,0,"The altercation happened on camera, in front of police, with dozens of onlookers",news
2734,user-000628,1.4783329,1,"'1867 was a different time,' PC MPP says during question period",canada
2735,user-000629,1.478353,0,"Bayer owns Monsanto, which makes weedkiller hit with massive fine",business
2736,user-000630,1.4783182,0,Republicans have seized on text messages from Strzok to try to discredit probe into Russian election meddling ,world
2737,user-000630,1.4783857,1,Pilot died in crash hours after being arrested for assaulting spouse,world
2738,user-000630,1.4783325,2,"'Trudeau's ... cult of diversity will divide us into little tribes,' Quebec MP says",politics
2739,user-000630,1.4780544,3,"Despite booming jobs and GDP, Canada can't escape the effects of a tumultuous world",business
2740,user-000630,1.4783633999999999,4,"Massive search for Jeff Freiheit involves German police, alpine crews, rescue dogs and drones",canada
2741,user-000630,1.4764839,5,Anti-trans activists have repeatedly banked on a fear of cis men changing their gender markers,canada
2742,user-000631,1.4782773999999999,0,"Woods finishes 2nd at 14 under, two back of lead",golf
2743,user-000631,1.4782208000000001,1,Bolante Idowu Alo died following altercation with border officers as they tried to deport him,canada
2744,user-000631,1.4780544,2,"Despite booming jobs and GDP, Canada can't escape the effects of a tumultuous world",business
2745,user-000632,1.4783325,0,"'Trudeau's ... cult of diversity will divide us into little tribes,' Quebec MP says",politics
2746,user-000632,1.4784362,1,4 of 5 defendants may be released on house arrest despite concerns group was training children for attack,world
2747,user-000633,1.4782959,0,Rudy Giuliani says Manigault Newman may have broken law by secretly taping conversations,world
2748,user-000633,1.4783194,1,Monsanto ordered to pay $289M US in California Roundup lawsuit over cancer claims,
2749,user-000633,1.4783857,2,Pilot died in crash hours after being arrested for assaulting spouse,world
2750,user-000633,1.4781541,3,Trevor Tolley's collection includes thousands of rare vintage recordings,canada
2751,user-000633,1.4783641,4,"Environmentally friendly paint used for road markings fading fast, city finds",canada
2752,user-000633,1.4783438999999998,5,Off-duty constable refused to provide blood sample following collision in Smiths Falls,canada
2753,user-000633,1.4778993999999999,6,Kanata councillor proposes dashboard permit system after commuters complain,canada
2754,user-000633,1.4782608,7,Dio Gama advised not to leave country with family's case still being reviewed,
2755,user-000634,1.4779048000000001,0,Major League Baseball strike ended the season and Montreal's hopes of baseball glory ,
2756,user-000634,1.4784374,1,Suspected vehicle attack would be country's 4th in 18 months,world
2757,user-000634,1.4784416999999999,2,Professor warned in 2016 that Morandi Bridge was a 'failure of engineering',world
2758,user-000635,1.4782223,0,8 B.C. communities lend their singing voices to artist's new project,canada
2759,user-000635,1.4783736,1,"'No worry whatsoever' Raymond Bachand says, as U.S.-Mexico talks resume this week",politics
2760,user-000635,1.4781002,2,But it's far from a foregone conclusion that liberalism has completely lost its global ideological hold,news
2761,user-000635,1.4783108999999999,3,Billionaire CEO says he is confident a deal can be done,business
2762,user-000635,1.4783182,4,Republicans have seized on text messages from Strzok to try to discredit probe into Russian election meddling ,world
2763,user-000635,1.4783325,5,"'Trudeau's ... cult of diversity will divide us into little tribes,' Quebec MP says",politics
2764,user-000635,1.4783389,6,'I think almost anybody could learn to do this sort of stuff',canada
2765,user-000635,1.4783035,7,"U.S. soul singer, 76, last performed at November benefit concert organized by Elton John",entertainment
2766,user-000635,1.4782933,8,Trudeau visiting P.E.I. and the provincial agricultural fair Monday,canada
